source,tag,division_code,division_name,section_code,section_name,cos,rank
openalex,Fractional Differential Equations Solutions,72,Scientific research and development,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.2851642072200775,1
openalex,Fractional Differential Equations Solutions,72,Scientific research and development,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.2851642072200775,2
openalex,European Union Policy and Governance,84,Public administration and defence; compulsory social security,P,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,0.43755605816841125,1
openalex,Pregnancy and preeclampsia studies,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.2817317247390747,1
openalex,Dialysis and Renal Disease Management,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.33057382702827454,1
openalex,Dialysis and Renal Disease Management,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.33057382702827454,2
openalex,Dialysis and Renal Disease Management,39,Remediation activities and other waste management service activities,E,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0.3409838378429413,3
openalex,Acute Myocardial Infarction Research,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3638637363910675,1
openalex,Thyroid Disorders and Treatments,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.29421529173851013,1
openalex,Cell death mechanisms and regulation,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.26125308871269226,1
openalex,Plasmonic and Surface Plasmon Research,72,Scientific research and development,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.3816108703613281,1
openalex,Plasmonic and Surface Plasmon Research,72,Scientific research and development,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.3816108703613281,2
openalex,Vector-borne infectious diseases,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3459598422050476,1
openalex,Vector-borne infectious diseases,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3459598422050476,2
openalex,Philosophical Ethics and Theory,70,Activities of head offices and management consultancy,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.2979673147201538,1
openalex,Urban Transport and Accessibility,49,Land transport and transport via pipelines,H,TRANSPORTATION AND STORAGE,0.4032640755176544,1
openalex,Urban Transport and Accessibility,49,Land transport and transport via pipelines,H,TRANSPORTATION AND STORAGE,0.4032640755176544,2
openalex,Photonic and Optical Devices,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.475480318069458,1
openalex,Congenital Heart Disease Studies,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.34735897183418274,1
openalex,Mitochondrial Function and Pathology,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.30221548676490784,1
openalex,Fish Ecology and Management Studies,03,Fishing and aquaculture,A,"AGRICULTURE, FORESTRY AND FISHING",0.5065651535987854,1
openalex,Photosynthetic Processes and Mechanisms,02,Forestry and logging,A,"AGRICULTURE, FORESTRY AND FISHING",0.29420721530914307,1
openalex,Geometric and Algebraic Topology,72,Scientific research and development,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.3090832233428955,1
openalex,Power System Optimization and Stability,35,"Electricity, gas, steam and air conditioning supply",D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0.4411204755306244,1
openalex,Liquid Crystal Research Advancements,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.4234183430671692,1
openalex,Head and Neck Cancer Studies,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.4480307996273041,1
openalex,Systemic Lupus Erythematosus Research,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3016063868999481,1
openalex,Acute Myeloid Leukemia Research,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.2920992076396942,1
openalex,Corrosion Behavior and Inhibition,20,Manufacture of chemicals and chemical products,C,MANUFACTURING,0.4074230194091797,1
openalex,Advancements in Solid Oxide Fuel Cells,27,Manufacture of electrical equipment,C,MANUFACTURING,0.35000818967819214,1
openalex,Advancements in Solid Oxide Fuel Cells,27,Manufacture of electrical equipment,C,MANUFACTURING,0.35000818967819214,2
openalex,"Health, Nursing, Elderly Care",87,Residential care activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.5885193347930908,1
openalex,Surface Modification and Superhydrophobicity,20,Manufacture of chemicals and chemical products,C,MANUFACTURING,0.3456893265247345,1
openalex,Social and Intergroup Psychology,88,Social work activities without accommodation,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.2902717888355255,1
openalex,Social and Intergroup Psychology,84,Public administration and defence; compulsory social security,P,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,0.2853147089481354,2
openalex,Decision-Making and Behavioral Economics,70,Activities of head offices and management consultancy,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.3538719415664673,1
openalex,Sleep and related disorders,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.4086301028728485,1
openalex,Advanced Database Systems and Queries,63,"Computing infrastructure, data processing, hosting and other information service activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4066297709941864,1
openalex,Criminal Justice and Corrections Analysis,88,Social work activities without accommodation,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.33472755551338196,1
openalex,Criminal Justice and Corrections Analysis,88,Social work activities without accommodation,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.33472755551338196,2
openalex,"Conservation, Biodiversity, and Resource Management",02,Forestry and logging,A,"AGRICULTURE, FORESTRY AND FISHING",0.5624089241027832,1
openalex,Neural Networks and Applications,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.3827497959136963,1
openalex,Glioma Diagnosis and Treatment,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3926698565483093,1
openalex,Mathematics Education and Teaching Techniques,85,Education,Q,EDUCATION,0.4510791599750519,1
openalex,Gold and Silver Nanoparticles Synthesis and Applications,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3758985698223114,1
openalex,Advanced ceramic materials synthesis,32,Other manufacturing,C,MANUFACTURING,0.41146761178970337,1
openalex,Media Studies and Communication,60,"Programming, broadcasting, news agency and other content distribution activities",J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",0.583153486251831,1
openalex,Inflammatory Bowel Disease,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.31950563192367554,1
openalex,Insect-Plant Interactions and Control,01,"Crop and animal production, hunting and related service activities",A,"AGRICULTURE, FORESTRY AND FISHING",0.3682385981082916,1
openalex,Statistical Methods and Inference,65,"Insurance, reinsurance and pension funding, except compulsory social security",L,FINANCIAL AND INSURANCE ACTIVITIES,0.40134117007255554,1
openalex,Multiple Sclerosis Research Studies,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3452061116695404,1
openalex,Network Traffic and Congestion Control,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4081733822822571,1
openalex,Heavy metals in environment,39,Remediation activities and other waste management service activities,E,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0.627147912979126,1
openalex,Food composition and properties,10,Manufacture of food products,C,MANUFACTURING,0.3823797404766083,1
openalex,Probiotics and Fermented Foods,10,Manufacture of food products,C,MANUFACTURING,0.3949113190174103,1
openalex,Formal Methods in Verification,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.3206513226032257,1
openalex,Chronic Obstructive Pulmonary Disease (COPD) Research,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.29761630296707153,1
openalex,Blood Pressure and Hypertension Studies,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.35692098736763,1
openalex,Consumer Behavior in Brand Consumption and Identification,73,"Activities of advertising, market research and public relations",N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.4498339593410492,1
openalex,Cervical Cancer and HPV Research,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.30648577213287354,1
openalex,Antibiotic Resistance in Bacteria,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.29492199420928955,1
openalex,Antibiotic Resistance in Bacteria,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.2871634364128113,2
openalex,Advanced MIMO Systems Optimization,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.44568759202957153,1
openalex,Anthropological Studies and Insights,91,"Libraries, archives, museums and other cultural activities",S,"ARTS, SPORTS AND RECREATION",0.43711960315704346,1
openalex,Antifungal resistance and susceptibility,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.2588416337966919,1
openalex,Hepatitis C virus research,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.27932968735694885,1
openalex,Animal Nutrition and Physiology,01,"Crop and animal production, hunting and related service activities",A,"AGRICULTURE, FORESTRY AND FISHING",0.4704820215702057,1
openalex,"Education, sociology, and vocational training",85,Education,Q,EDUCATION,0.5410126447677612,1
openalex,Customer Service Quality and Loyalty,70,Activities of head offices and management consultancy,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.4497975707054138,1
openalex,Nitric Oxide and Endothelin Effects,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3176954388618469,1
openalex,"LGBTQ Health, Identity, and Policy",88,Social work activities without accommodation,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.41744309663772583,1
openalex,Sports Performance and Training,93,Sports activities and amusement and recreation activities,S,"ARTS, SPORTS AND RECREATION",0.33616432547569275,1
openalex,Cancer Immunotherapy and Biomarkers,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.34289461374282837,1
openalex,Ionosphere and magnetosphere dynamics,51,Air transport,H,TRANSPORTATION AND STORAGE,0.31083524227142334,1
openalex,Ionosphere and magnetosphere dynamics,99,Activities of extraterritorial organisations and bodies,V,ACTIVITIES OF EXTRATERRITORIAL ORGANISATIONS AND BODIES,0.3266260027885437,2
openalex,Seismic Performance and Analysis,42,Civil engineering,F,CONSTRUCTION,0.46942880749702454,1
openalex,Seismic Performance and Analysis,42,Civil engineering,F,CONSTRUCTION,0.46942880749702454,2
openalex,Rock Mechanics and Modeling,09,Mining support service activities,B,MINING AND QUARRYING,0.5478582382202148,1
openalex,Online and Blended Learning,85,Education,Q,EDUCATION,0.5053954720497131,1
openalex,Metal complexes synthesis and properties,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.3864540457725525,1
openalex,Quality and Supply Management,70,Activities of head offices and management consultancy,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.3853597044944763,1
openalex,Classical Antiquity Studies,91,"Libraries, archives, museums and other cultural activities",S,"ARTS, SPORTS AND RECREATION",0.5568587183952332,1
openalex,Mosquito-borne diseases and control,75,Veterinary activities,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.30397090315818787,1
openalex,Influenza Virus Research Studies,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.25030142068862915,1
openalex,Influenza Virus Research Studies,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.25030142068862915,2
openalex,Influenza Virus Research Studies,72,Scientific research and development,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.26628372073173523,3
openalex,COVID-19 and Mental Health,88,Social work activities without accommodation,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.46462416648864746,1
openalex,Protein Kinase Regulation and GTPase Signaling,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.30047494173049927,1
openalex,Retinal Diseases and Treatments,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.36536648869514465,1
openalex,Biofuel production and bioconversion,02,Forestry and logging,A,"AGRICULTURE, FORESTRY AND FISHING",0.4073355793952942,1
openalex,Cardiac Valve Diseases and Treatments,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3471065163612366,1
openalex,Computational Fluid Dynamics and Aerodynamics,51,Air transport,H,TRANSPORTATION AND STORAGE,0.46851447224617004,1
openalex,Animal Behavior and Reproduction,75,Veterinary activities,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.39812248945236206,1
openalex,Advanced DC-DC Converters,27,Manufacture of electrical equipment,C,MANUFACTURING,0.42048266530036926,1
openalex,Mesenchymal stem cell research,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3782692551612854,1
openalex,Palliative Care and End-of-Life Issues,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.32815954089164734,1
openalex,Palliative Care and End-of-Life Issues,88,Social work activities without accommodation,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.33218222856521606,2
openalex,Palliative Care and End-of-Life Issues,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.32815954089164734,3
openalex,Cancer survivorship and care,88,Social work activities without accommodation,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3994694650173187,1
openalex,Supercapacitor Materials and Fabrication,27,Manufacture of electrical equipment,C,MANUFACTURING,0.3926286995410919,1
openalex,Analytical chemistry methods development,20,Manufacture of chemicals and chemical products,C,MANUFACTURING,0.42738160490989685,1
openalex,Analytical chemistry methods development,39,Remediation activities and other waste management service activities,E,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0.4382242262363434,2
openalex,Natural Language Processing Techniques,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.31778624653816223,1
openalex,Natural Language Processing Techniques,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.31778624653816223,2
openalex,Child and Adolescent Psychosocial and Emotional Development,88,Social work activities without accommodation,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.48175379633903503,1
openalex,Breast Cancer Treatment Studies,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3081281781196594,1
openalex,Plant Molecular Biology Research,01,"Crop and animal production, hunting and related service activities",A,"AGRICULTURE, FORESTRY AND FISHING",0.37855198979377747,1
openalex,Lymphoma Diagnosis and Treatment,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.34268948435783386,1
openalex,Nursing education and management,85,Education,Q,EDUCATION,0.4625948667526245,1
openalex,Radio Frequency Integrated Circuit Design,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.4050557613372803,1
openalex,Advanced machining processes and optimization,32,Other manufacturing,C,MANUFACTURING,0.48865383863449097,1
openalex,Anesthesia and Pain Management,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.36771485209465027,1
openalex,Air Quality and Health Impacts,51,Air transport,H,TRANSPORTATION AND STORAGE,0.259828120470047,1
openalex,Air Quality and Health Impacts,65,"Insurance, reinsurance and pension funding, except compulsory social security",L,FINANCIAL AND INSURANCE ACTIVITIES,0.2575446367263794,2
openalex,Air Quality and Health Impacts,39,Remediation activities and other waste management service activities,E,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0.28766778111457825,3
openalex,Robotics and Sensor-Based Localization,33,"Repair, maintenance and installation of machinery and equipment",C,MANUFACTURING,0.33158570528030396,1
openalex,Catalytic Processes in Materials Science,20,Manufacture of chemicals and chemical products,C,MANUFACTURING,0.4166991114616394,1
openalex,Hydrology and Sediment Transport Processes,36,"Water collection, treatment and supply",E,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0.4906355142593384,1
openalex,Supramolecular Chemistry and Complexes,20,Manufacture of chemicals and chemical products,C,MANUFACTURING,0.4741423428058624,1
openalex,Cognitive Radio Networks and Spectrum Sensing,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.41185125708580017,1
openalex,Immunotherapy and Immune Responses,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.30318683385849,1
openalex,Neural dynamics and brain function,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.2621946930885315,1
openalex,Ethics in Clinical Research,87,Residential care activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3332795798778534,1
openalex,Ethics in Clinical Research,88,Social work activities without accommodation,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.32850322127342224,2
openalex,Ethics in Clinical Research,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3233409821987152,3
openalex,Cancer-related Molecular Pathways,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.30252838134765625,1
openalex,Reproductive Physiology in Livestock,75,Veterinary activities,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.3176130950450897,1
openalex,Reproductive Physiology in Livestock,75,Veterinary activities,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.3176130950450897,2
openalex,Family Dynamics and Relationships,88,Social work activities without accommodation,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3176920413970947,1
openalex,Robotic Path Planning Algorithms,30,Manufacture of other transport equipment,C,MANUFACTURING,0.3411088287830353,1
openalex,Autophagy in Disease and Therapy,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.2880116403102875,1
openalex,Mathematical Dynamics and Fractals,71,Architectural and engineering activities; technical testing and analysis,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.27876320481300354,1
openalex,Early Childhood Education and Development,85,Education,Q,EDUCATION,0.4983959496021271,1
openalex,Chalcogenide Semiconductor Thin Films,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.36775070428848267,1
openalex,Theoretical and Computational Physics,72,Scientific research and development,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.4131781756877899,1
openalex,Fusion materials and technologies,32,Other manufacturing,C,MANUFACTURING,0.36161479353904724,1
openalex,Fusion materials and technologies,24,Manufacture of basic metals,C,MANUFACTURING,0.35826432704925537,2
openalex,Fusion materials and technologies,25,"Manufacture of fabricated metal products, except machinery and equipment",C,MANUFACTURING,0.3577447831630707,3
openalex,Bacterial biofilms and quorum sensing,37,Sewerage,E,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0.3007490336894989,1
openalex,Genetic and phenotypic traits in livestock,01,"Crop and animal production, hunting and related service activities",A,"AGRICULTURE, FORESTRY AND FISHING",0.4507541358470917,1
openalex,Medieval Literature and History,91,"Libraries, archives, museums and other cultural activities",S,"ARTS, SPORTS AND RECREATION",0.5155042409896851,1
openalex,Child Nutrition and Water Access,36,"Water collection, treatment and supply",E,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0.3954787254333496,1
openalex,Nuclear reactor physics and engineering,72,Scientific research and development,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.4152136445045471,1
openalex,Cardiac pacing and defibrillation studies,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3487081825733185,1
openalex,Reconstructive Surgery and Microvascular Techniques,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.2886718511581421,1
openalex,Reproductive Health and Contraception,88,Social work activities without accommodation,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3495981991291046,1
openalex,Handwritten Text Recognition Techniques,18,Printing and reproduction of recorded media,C,MANUFACTURING,0.39578747749328613,1
openalex,Glycosylation and Glycoproteins Research,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3469361662864685,1
openalex,Smart Grid Energy Management,35,"Electricity, gas, steam and air conditioning supply",D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0.4507666230201721,1
openalex,RNA Research and Splicing,72,Scientific research and development,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.44832995533943176,1
openalex,RNA Research and Splicing,72,Scientific research and development,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.44832995533943176,2
openalex,Historical Economic and Social Studies,85,Education,Q,EDUCATION,0.3534530997276306,1
openalex,Kidney Stones and Urolithiasis Treatments,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3469524085521698,1
openalex,Magnetic and transport properties of perovskites and related materials,27,Manufacture of electrical equipment,C,MANUFACTURING,0.3332447409629822,1
openalex,Magnetic and transport properties of perovskites and related materials,27,Manufacture of electrical equipment,C,MANUFACTURING,0.3332447409629822,2
openalex,Neurogenesis and neuroplasticity mechanisms,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3318994641304016,1
openalex,Digital Marketing and Social Media,73,"Activities of advertising, market research and public relations",N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.5466148853302002,1
openalex,Advanced Cellulose Research Studies,17,Manufacture of paper and paper products,C,MANUFACTURING,0.4104646146297455,1
openalex,Organic Light-Emitting Diodes Research,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.47847431898117065,1
openalex,Magnetism in coordination complexes,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.37768417596817017,1
openalex,Virus-based gene therapy research,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.27252480387687683,1
openalex,Transcranial Magnetic Stimulation Studies,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.2797774076461792,1
openalex,Granular flow and fluidized beds,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.516781210899353,1
openalex,Smart Agriculture and AI,01,"Crop and animal production, hunting and related service activities",A,"AGRICULTURE, FORESTRY AND FISHING",0.42394325137138367,1
openalex,Cellular transport and secretion,52,"Warehousing, storage and support activities for transportation",H,TRANSPORTATION AND STORAGE,0.368879109621048,1
openalex,Cellular transport and secretion,52,"Warehousing, storage and support activities for transportation",H,TRANSPORTATION AND STORAGE,0.368879109621048,2
openalex,Cellular transport and secretion,50,Water transport,H,TRANSPORTATION AND STORAGE,0.3627690076828003,3
openalex,Aortic Disease and Treatment Approaches,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.32747605443000793,1
openalex,Esophageal Cancer Research and Treatment,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3465227782726288,1
openalex,Protease and Inhibitor Mechanisms,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.3549067974090576,1
openalex,Gene Regulatory Network Analysis,72,Scientific research and development,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.39262884855270386,1
openalex,Gene Regulatory Network Analysis,72,Scientific research and development,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.39262884855270386,2
openalex,Quantum Mechanics and Applications,72,Scientific research and development,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.352363258600235,1
openalex,Thin-Film Transistor Technologies,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.43857651948928833,1
openalex,Silicon and Solar Cell Technologies,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.2828426659107208,1
openalex,Herpesvirus Infections and Treatments,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.31284862756729126,1
openalex,Herpesvirus Infections and Treatments,75,Veterinary activities,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.30647197365760803,2
openalex,High-Temperature Coating Behaviors,32,Other manufacturing,C,MANUFACTURING,0.35155197978019714,1
openalex,Advanced Image and Video Retrieval Techniques,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.2819797694683075,1
openalex,Advanced Image and Video Retrieval Techniques,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.2819797694683075,2
openalex,Advanced Image and Video Retrieval Techniques,59,"Motion picture, video and television programme production, sound recording and music publishing activities",J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",0.27773261070251465,3
openalex,China's Socioeconomic Reforms and Governance,84,Public administration and defence; compulsory social security,P,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,0.3972156047821045,1
openalex,Health Policy Implementation Science,88,Social work activities without accommodation,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3548123240470886,1
openalex,Health Policy Implementation Science,88,Social work activities without accommodation,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3548123240470886,2
openalex,Health Policy Implementation Science,84,Public administration and defence; compulsory social security,P,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,0.35150349140167236,3
openalex,Orthopedic Surgery and Rehabilitation,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.4166560471057892,1
openalex,"Cancer, Hypoxia, and Metabolism",86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.30789613723754883,1
openalex,Housing Market and Economics,68,Real estate activities,M,REAL ESTATE ACTIVITIES,0.5424128770828247,1
openalex,Metallic Glasses and Amorphous Alloys,24,Manufacture of basic metals,C,MANUFACTURING,0.40548473596572876,1
openalex,Food Allergy and Anaphylaxis Research,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.2841740846633911,1
